championId,championName,teamPosition,total_games_played_in_role,avg_kills,avg_deaths,avg_deaths_by_enemy_champs,avg_assists,avg_kill_participation,avg_takedowns,total_wins,avg_pct_damage_in_team,avg_dmg_per_minute,avg_dmg_dealt_to_champions,avg_dmg_dealt,avg_magic_dmg_to_champs,avg_magic_dmg,avg_physical_dmg_to_champs,avg_physical_dmg,avg_true_dmg_to_champs,avg_true_dmg,avg_largest_crit,avg_time_ccing_champs,avg_total_time_cc_dealt,avg_champ_immobilizations,avg_dmg_taken_team_pct,avg_dmg_taken,avg_magic_dmg_taken,avg_physical_dmg_taken,avg_tru_dmg_taken,avg_dmg_self_mitigated,avg_times_killed_champ_took_full_team_dmg_and_survived,avg_times_survived_single_digit_hp,avg_times_survived_3_immobilizes_in_fight,avg_times_took_large_dmg_survived,avg_total_healing,avg_heals_on_teammate,avg_total_units_healed,avg_dmg_shielded_on_team,avg_effective_heal_and_shield,avg_supp_quest_completion_time,avg_longest_time_alive,avg_time_spent_dead,avg_spell1_casts,avg_spell2_casts,avg_spell3_casts,avg_spell4_casts,avg_ability_uses,avg_times_dodged_skill_small_window,avg_skillshots_dodged,avg_skillshots_landed_early_game,avg_skillshots_hit,avg_times_immobilize_and_kill_with_ally,avg_times_got_kill_after_hidden_with_ally,avg_times_pick_kill_with_ally,avg_times_knock_enemy_into_team_and_kill,avg_kills_near_enemy_turret,avg_kills_under_own_turret,avg_multikills_after_aggressive_flash,avg_outnumbered_kills,avg_outnumbered_nexus_kill,avg_quick_cleanse,avg_quick_solo_kills,avg_solo_kills,avg_takedowns_after_gaining_lvl_adv,avg_kills_on_other_lanes_early_as_jgler,avg_times_save_ally_from_death,avg_takedowns_in_alcove,total_games_first_blood_kill,total_games_first_blood_assist,avg_takedowns_before_jg_camps_spawn,avg_first_takedown_time,avg_champ_exp_at_game_end,avg_champ_lvl_at_game_end,avg_gold_earned_per_game,avg_gold_per_minute,avg_gold_spent,avg_bounty_lvl,avg_bounty_gold,avg_max_lvl_lead_lane_opp,avg_cs,avg_cs_10_mins,avg_max_cs_over_lane_opp,avg_consumables_purchased,avg_number_of_items_purchased,total_games_fastest_item_completion,avg_neutral_monsters_cs,avg_buffs_stolen,avg_initial_buff_count,avg_epic_monster_kills_within_30s_of_spawn,avg_initial_crab_count,avg_crabs_per_game,avg_jg_cs_before_10m,avg_jgler_kills_early_jungle,avg_jgler_early_kills_on_laners,avg_jgler_tkdowns_near_damaged_epic_monsters,avg_kills_with_help_from_epic_monster,avg_vision_score,avg_vision_score_per_min,avg_vision_score_adv_over_lane_opp,avg_stealth_wards_placed,avg_wards_placed,avg_wards_guarded,avg_ctrol_wards_placed,avg_ctrl_ward_time_coverage_in_river_or_enemy_half,avg_unseen_recalls,avg_wards_killed,avg_ward_tkdowns,avg_ward_tkdowns_beforem_20m,avg_2_wards_killed_w_1_sweeper,avg_ctrl_wards_bought,avg_earliest_baron_by_team_time,avg_baron_kills_by_team,avg_herald_kills_by_team,avg_dragon_kills_by_team,avg_elder_dragon_kills_by_team,avg_elder_dragon_kills_w_opposing_soul,avg_inhib_kills_by_team,avg_tower_kills_by_team,avg_inhibs_lost_by_team,avg_nexus_lost_by_team,avg_turrets_lost_by_team,avg_first_turret_kill_time_by_team,avg_total_team_champ_kills,avg_team_aces_before_15_by_team,avg_flawless_aces_by_team,avg_shortes_time_to_ace_from_1st_tkdown,avg_max_kill_deficit,avg_indiv_dmg_dealt_to_buildings,avg_indiv_dmg_dealth_to_turrets,avg_indiv_turret_plates_taken,avg_turrets_killed_before_plates_fell,avg_indiv_tower_kills,avg_indiv_tower_tkdowns,avg_indiv_tower_tkdowns2,avg_indiv_solo_towers_kills_late_game,avg_indiv_towers_taken_w_rift_herald,avg_indiv_multi_towers_taken_w_rift_herald,avg_indiv_inhib_kills,avg_indiv_inhib_tkdowns,avg_indiv_nexus_kills,avg_indiv_nexus_tkdowns,avg_indiv_dmg_dealt_to_objs,avg_indiv_baron_kills,avg_indiv_solo_baron_kills,avg_indiv_baron_tkdowns,avg_indiv_dragon_kills,avg_indiv_dragon_tkdowns,avg_indiv_rift_herald_tkdowns,avg_indiv_void_monster_kills,avg_objs_stolen,avg_objs_stolen_assists,avg_epic_monster_steals,avg_epic_monster_steals_without_smite,avg_epic_monsters_killed_near_enemy_jgler,avg_earliest_drag_tkd,number_of_games_had_drag_tkd,avg_time_played_per_game,avg_game_length,avg_doublekills,avg_triplekills,avg_quadrakills,avg_pentakills,avg_largest_multikill,avg_number_of_multikills,avg_multikills_with_one_spell,avg_killing_sprees,avg_killing_sprees2,avg_legendary_count,avg_largest_killing_spee,avg_unreal_kills,avg_12_assist_streaks,avg_elder_drag_multikills,avg_full_team_tkds,avg_times_blast_cone_enemy,avg_double_aces,avg_fist_bump_participations,avg_mejai_full_stack_time,avg_outer_turret_executes_before_10m,avg_tkds_in_enemy_fountain,mode_individual_position,mode_lane,mode_role,mode_team_position,champ_role,kda,winrate,cs_per_minute,gold_per_minute,damage_per_minute,pct_first_drag_tkd_min_5to7,pct_first_drag_tkd_min_7to11,pct_first_drag_tkd_min_11to15,pct_first_drag_tkd_min_15+,pct_highest_dmg_in_match,pct_highest_cc_in_match,pct_highest_ward_kills_in_match,pct_fastest_supp_quest_in_match,pct_first_to_buy_item_in_match,pct_games_first_blood_kill,pct_games_first_blood_assist,pct_of_games_with_early_lanephase_gold_exp_adv,pct_of_games_with_lanephase_gold_exp_adv,pct_games_jgler_had_early_tkdowns_in_all_lanes,pct_of_games_team_took_first_baron,pct_of_games_team_took_first_drag,pct_of_games_team_took_first_inhib,pct_games_team_took_first_herald,pct_of_games_team_took_first_turret,pct_of_games_with_perfect_drag_soul_taken,pct_of_games_first_turret_taken_by_team,pct_of_games_that_are_perfect_games,pct_of_games_indiv_killed_1st_tower,pct_of_games_indiv_tkdown_1st_tower,pct_of_games_indiv_had_1st_turret_assist,pct_of_games_indiv_took_1st_tower_quick,pct_of_games_with_open_nexus,pct_of_games_ended_in_early_ff,pct_of_games_ended_in_ff,pct_of_games_team_ffd,pct_of_games_danced_with_rift_herald,pct_of_games_played_champ_select_position
89,Leona,UTILITY,339,1.58,6.57,6.55,12.55,0.53,14.14,133,0.11,338.04,9597.44,23930.13,5803.98,12056.45,2909.93,7359.7,882.71,4512.96,3.9,48.36,99.31,50.84,0.18,23769.27,9152.23,12995.02,1621.02,27962.18,0.01,0.03,2.35,0.03,2392.29,242.98,3.69,630.19,873.9,0.61,506.67,159.42,45.26,30.59,28.31,9.08,113.24,3.63,41.82,3.41,19.52,10.62,1.83,12.06,0.02,0.29,0.2,0.01,0.32,0.0,0.0,0.0,0.09,0.01,0.06,0.16,0.06,18,0.17,0.04,5.6,9654.54,12.02,7516.2,274.07,6790.49,1.58,76.43,1.27,27.25,13.63,7.93,6.29,21.85,0.0,0.32,0.01,0.0,0.0,0.0,0.01,0.07,,,0.03,0.03,62.44,2.18,0.08,24.28,27.96,0.68,3.39,0.55,0.01,6.63,6.73,4.19,0.35,3.91,1664.73,0.32,0.4,1.68,0.02,0.01,0.66,4.86,0.93,0.62,5.99,840.89,26.06,0.01,0.13,26.96,1.24,781.73,781.73,1.01,0.07,0.25,1.21,1.21,,0.84,0.02,0.03,0.31,0.02,0.17,2218.22,0.0,0.0,0.23,0.02,0.72,0.18,0.79,0.0,0.03,0.0,0.0,0.01,859.36,163,1646.41,1646.98,0.04,0.0,0.0,0.0,0.76,0.05,0.0,0.21,0.06,0.0,0.47,0.0,0.3,0.0,0.78,0.05,0.0,0.13,0.0,0.0,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Leona UTILITY,2.15,0.39,1.0,273.91,349.76,17.79,22.09,21.47,38.65,0.0,42.48,47.79,15.04,0.0,5.31,0.05,0.01,0.01,0.0,0.07,0.15,0.1,0.12,0.13,0.01,44.25,0.88,2.95,10.62,5.31,0.88,0.0,0.0,0.09,0.0,0.0,0.29
90,Malzahar,MIDDLE,291,4.3,5.41,5.4,7.43,0.43,11.74,136,0.22,740.33,21892.28,149140.57,21087.71,136848.61,560.13,8371.66,243.71,3919.38,0.0,55.53,429.43,7.93,0.14,18712.88,8734.56,8901.12,1076.24,12475.07,0.0,0.03,0.91,0.0,1302.26,0.0,0.98,0.8,0.81,0.0,597.1,178.21,93.54,96.14,90.73,9.17,289.58,1.32,23.41,0.0,0.01,3.93,1.03,8.92,0.02,0.66,0.72,0.04,0.65,0.0,0.0,0.0,0.91,0.0,0.14,0.0,0.06,12,0.07,0.06,3.51,15188.77,15.36,11515.0,404.65,10565.15,4.3,206.18,1.49,208.9,76.62,30.68,3.33,20.03,3732.16,3.81,0.15,0.0,0.01,0.0,0.19,0.25,,,0.21,0.23,18.21,0.64,0.16,6.62,9.53,0.27,1.07,0.6,0.0,1.73,1.75,0.91,0.0,1.19,1685.93,0.36,0.44,1.82,0.02,0.0,0.94,5.7,0.95,0.54,5.84,828.98,27.14,0.01,0.15,25.94,1.63,3454.11,3454.11,1.57,0.08,1.13,2.14,2.14,1.22,1.05,0.01,0.24,0.52,0.07,0.26,8505.31,0.01,0.0,0.24,0.07,0.79,0.13,1.18,0.0,0.01,0.0,0.0,0.03,988.06,158,1697.22,1697.82,0.31,0.04,0.0,0.0,1.22,0.35,0.1,0.97,0.46,0.01,2.1,0.0,0.02,0.0,0.76,0.01,0.0,0.1,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Malzahar MIDDLE,2.17,0.47,7.52,407.08,773.93,8.23,16.46,20.25,55.06,6.19,55.67,2.06,0.0,1282.53,4.12,0.02,0.01,0.01,0.0,0.1,0.17,0.14,0.15,0.18,0.02,50.86,0.0,6.87,13.4,4.81,0.0,0.0,0.01,0.09,0.01,0.0,0.34
91,Talon,JUNGLE,240,8.24,5.48,5.46,6.65,0.53,14.9,124,0.21,720.79,21501.05,273923.86,63.82,120.57,20131.31,207343.37,1305.31,66459.34,658.75,6.53,312.38,0.13,0.29,36816.43,11113.08,24296.8,1405.58,22835.65,0.0,0.03,1.98,0.0,16783.08,0.0,1.0,0.0,0.0,0.0,586.96,170.68,97.61,171.88,245.23,11.59,526.31,1.6,20.92,6.15,47.92,0.02,1.15,11.36,0.01,1.75,0.52,0.06,1.71,0.0,0.0,0.15,1.65,0.02,,0.0,0.21,24,0.08,0.04,5.89,15456.44,15.31,12596.93,441.26,11599.77,8.24,278.72,2.16,32.63,2.58,43.81,2.02,21.56,33977.6,173.27,9.07,1.95,0.35,1.0,3.61,63.0,0.1,1.37,0.21,0.37,21.07,0.74,0.02,3.09,4.35,0.49,1.19,0.55,0.02,2.58,2.61,1.23,0.06,1.29,1709.4,0.35,0.46,1.69,0.02,0.01,0.94,5.92,0.75,0.49,5.17,844.63,28.02,0.0,0.15,27.13,1.32,1536.94,1536.94,0.15,0.02,0.6,1.17,1.17,1.05,1.25,0.02,0.14,0.32,0.07,0.22,29458.5,0.22,0.0,0.31,1.38,1.55,0.43,3.56,0.11,0.01,0.1,0.08,0.59,824.26,191,1698.35,1698.97,0.81,0.08,0.01,0.0,1.56,0.9,0.27,1.85,1.08,0.11,4.18,0.0,0.0,0.0,0.82,0.02,0.0,0.11,0.0,0.0,0.02,JUNGLE,JUNGLE,NONE,JUNGLE,Talon JUNGLE,2.72,0.52,7.27,445.03,759.6,14.14,26.7,26.18,32.98,7.92,0.0,4.17,0.0,14157.33,10.0,0.03,0.05,0.06,,0.12,0.16,0.18,0.19,0.23,0.02,53.75,0.42,1.25,2.08,1.67,0.0,0.0,0.0,0.13,0.0,0.0,0.42
91,Talon,MIDDLE,185,8.68,5.66,5.65,5.9,0.49,14.58,104,0.24,816.5,23801.97,144842.23,194.63,230.48,21996.61,139986.37,1610.04,4624.71,537.02,4.26,134.69,0.1,0.19,25075.27,10405.94,13161.29,1507.04,14885.39,0.0,0.09,2.05,0.0,4073.22,0.0,0.99,0.0,0.0,0.0,540.24,175.49,63.88,103.09,225.76,12.03,404.76,1.6,24.61,15.33,62.42,0.0,0.89,9.34,0.0,2.17,0.76,0.14,1.99,0.0,0.0,0.2,3.03,0.05,0.69,0.0,0.19,36,0.06,0.09,5.83,14990.65,15.29,12154.59,433.69,11585.97,8.68,270.46,1.58,185.24,65.23,22.15,1.88,23.12,28394.9,5.68,0.17,0.0,0.01,0.01,0.26,0.24,,,0.25,0.3,16.12,0.58,0.08,4.19,4.9,0.46,0.62,0.57,0.02,2.35,2.37,1.16,0.04,0.7,1703.73,0.38,0.54,2.02,0.03,0.01,0.9,5.98,0.7,0.44,5.04,839.09,30.39,0.0,0.21,29.98,1.24,3428.45,3428.45,1.22,0.05,1.2,1.66,1.66,1.23,1.03,0.01,0.14,0.33,0.03,0.17,7482.25,0.02,0.0,0.21,0.06,0.49,0.08,0.63,0.02,0.02,0.02,0.01,0.05,1116.05,68,1676.08,1676.69,0.78,0.08,0.01,0.0,1.55,0.86,0.36,1.91,1.12,0.12,4.11,0.0,0.01,0.0,0.79,0.02,0.0,0.08,0.0,0.0,0.02,MIDDLE,MIDDLE,SOLO,MIDDLE,Talon MIDDLE,2.58,0.56,6.83,435.11,852.06,7.35,4.41,22.06,66.18,18.92,0.0,4.32,0.0,15348.59,19.46,0.03,0.03,0.05,0.04,0.17,0.25,0.22,0.29,0.27,0.05,50.27,1.62,5.95,9.73,0.54,0.0,0.01,0.01,0.17,0.0,0.0,0.54
92,Riven,MIDDLE,22,7.73,6.14,6.14,4.05,0.46,11.77,10,0.24,780.12,20892.73,143663.45,59.41,73.0,19888.73,139691.23,944.05,3898.45,305.91,26.05,119.09,37.32,0.21,24159.68,8497.41,13764.09,1897.18,30933.5,0.05,0.09,2.5,0.05,4811.5,0.0,1.0,0.0,0.0,0.0,532.77,180.32,332.5,57.59,124.14,16.45,530.68,2.77,34.45,0.59,7.77,7.23,1.05,7.82,5.32,1.73,0.95,0.05,1.86,0.0,0.0,0.05,2.36,0.05,0.59,0.0,0.05,3,0.0,0.09,5.09,14266.14,15.0,11895.05,447.22,11029.32,7.73,188.44,1.68,185.68,67.59,27.93,1.68,21.55,4124.24,8.27,0.36,0.0,0.0,0.05,0.32,0.69,,,0.14,0.32,15.27,0.58,0.04,6.14,7.05,0.59,0.32,0.54,0.0,1.68,1.68,1.0,0.09,0.32,1662.53,0.27,0.45,1.41,0.0,0.0,0.77,5.36,0.68,0.55,5.45,846.59,25.32,0.0,0.05,15.41,1.27,5056.41,5056.41,1.68,0.09,1.59,2.14,2.14,1.25,0.91,0.0,0.23,0.41,0.05,0.14,8735.5,0.0,0.0,0.27,0.0,0.18,0.14,1.0,0.0,0.0,0.0,0.0,0.0,1176.3,4,1588.59,1589.19,0.77,0.0,0.0,0.0,1.55,0.77,0.0,1.64,0.77,0.14,3.68,0.0,0.0,0.0,0.27,0.05,0.0,0.14,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Riven MIDDLE,1.92,0.45,7.33,449.27,789.1,25.0,0.0,0.0,75.0,22.73,4.55,0.0,0.0,18746.55,13.64,0.0,0.64,0.45,0.64,1.05,1.86,2.05,2.05,2.27,0.0,54.55,0.0,4.55,9.09,4.55,0.0,0.0,0.0,1.64,0.0,0.0,4.55
92,Riven,TOP,398,5.93,5.64,5.6,4.47,0.37,10.4,218,0.21,696.67,19753.64,137539.35,44.85,97.09,18649.16,132884.22,1059.06,4557.49,220.37,27.65,118.0,39.9,0.2,24230.15,7520.4,14549.79,2159.01,30923.16,0.02,0.08,2.65,0.1,4752.25,0.0,0.99,0.0,0.0,0.0,546.5,173.58,321.43,55.47,120.23,15.79,512.93,1.79,22.47,0.36,7.28,6.07,0.68,6.34,5.29,1.53,0.5,0.12,1.28,0.0,0.0,0.05,2.49,0.06,0.14,0.0,0.11,77,0.07,0.08,3.73,14610.62,15.05,11363.15,413.24,10562.77,5.93,172.07,1.64,185.21,66.32,27.3,1.92,21.01,31245.02,5.17,0.12,0.0,0.02,0.01,0.21,0.24,,,0.18,0.24,15.21,0.55,0.2,6.83,7.73,0.39,0.35,0.47,0.03,1.38,1.58,0.76,0.02,0.42,1671.31,0.31,0.44,1.91,0.02,0.01,0.83,5.51,0.78,0.46,5.2,805.32,27.76,0.01,0.19,26.05,1.25,4583.06,4583.06,1.77,0.14,1.52,2.24,2.24,1.41,1.16,0.01,0.16,0.39,0.06,0.26,7802.5,0.01,0.0,0.17,0.06,0.29,0.12,0.88,0.0,0.01,0.0,0.0,0.02,1358.83,92,1638.64,1639.23,0.54,0.11,0.01,0.0,1.43,0.66,0.01,1.33,0.68,0.06,2.89,0.0,0.0,0.0,0.72,0.01,0.0,0.2,0.0,0.02,0.02,TOP,TOP,SOLO,TOP,Riven TOP,1.84,0.55,6.97,416.07,723.29,0.0,0.0,5.43,94.57,14.82,6.28,0.25,0.0,7850.51,19.35,0.02,0.03,0.04,0.0,0.06,0.13,0.11,0.11,0.13,0.02,52.76,0.25,14.57,18.59,1.26,0.0,0.0,0.0,0.08,0.0,0.0,0.25
96,KogMaw,BOTTOM,191,7.16,6.15,6.13,5.99,0.48,13.15,100,0.27,935.09,27378.53,142258.6,13978.59,57180.87,10763.98,75493.17,2634.91,9583.72,153.13,9.99,271.4,0.02,0.17,21638.52,7858.0,12580.59,1198.96,14425.68,0.0,0.07,1.97,0.01,5164.65,1.92,1.0,0.0,1.92,0.0,519.01,165.8,45.46,32.97,34.15,45.93,158.5,3.04,35.68,8.79,36.98,0.01,1.84,10.3,0.01,1.66,0.8,0.09,1.13,0.0,0.05,0.0,0.75,0.02,0.07,0.01,0.34,16,0.04,0.03,4.65,12951.34,14.17,11940.36,422.88,11008.06,7.16,287.33,1.46,191.62,58.08,22.58,1.95,20.3,16901.73,5.18,0.26,0.0,0.03,0.0,0.2,0.02,,,0.11,0.41,14.84,0.53,0.23,5.03,7.48,0.13,0.4,0.35,0.01,2.71,2.81,1.36,0.01,0.49,1680.8,0.34,0.45,1.92,0.02,0.01,0.91,5.49,0.83,0.48,5.47,855.11,26.91,0.01,0.13,26.72,1.51,4198.74,4198.74,1.47,0.08,1.41,2.34,2.34,1.1,1.02,0.01,0.24,0.5,0.06,0.23,13925.59,0.05,0.0,0.28,0.1,1.05,0.17,0.52,0.0,0.0,0.0,0.0,0.01,958.27,116,1674.21,1674.76,0.88,0.1,0.02,0.0,1.63,1.0,0.0,1.65,0.89,0.06,3.15,0.0,0.0,0.01,0.85,0.0,0.0,0.26,0.0,0.02,0.05,BOTTOM,BOTTOM,CARRY,BOTTOM,KogMaw BOTTOM,2.14,0.52,7.05,427.92,981.19,11.21,14.66,20.69,53.45,28.8,0.52,5.24,0.0,8849.07,8.38,0.02,0.04,0.04,0.0,0.16,0.27,0.24,0.24,0.27,0.05,50.79,0.0,12.04,16.23,2.09,0.0,0.01,0.01,0.15,0.01,0.0,0.52
98,Shen,MIDDLE,16,5.06,5.25,5.25,10.81,0.57,15.88,8,0.17,582.93,17008.31,89653.25,6490.94,38112.0,9287.06,42538.12,1229.62,9002.38,0.0,37.75,269.5,20.38,0.23,33992.0,13887.94,18058.81,2044.44,43667.06,0.0,0.0,3.0,0.12,3347.25,173.25,1.69,2093.06,2266.78,0.0,477.06,155.12,116.75,20.44,40.0,5.25,182.44,1.62,32.94,0.0,0.0,7.62,1.06,12.81,0.0,1.38,0.56,0.0,0.69,0.0,0.0,0.0,1.19,0.06,0.44,0.06,0.12,2,0.12,0.31,5.38,14389.94,14.94,10344.12,354.91,9856.25,5.06,239.01,1.5,148.19,56.0,15.34,2.0,19.81,3082.78,2.38,0.0,0.0,0.12,0.0,0.06,0.53,,,0.25,0.12,13.44,0.47,-0.09,6.31,8.19,0.38,0.62,0.5,0.0,1.31,1.31,0.75,0.0,0.75,1697.06,0.44,0.38,1.81,0.0,0.0,1.12,6.31,0.94,0.5,6.06,809.24,28.19,0.0,0.12,46.81,0.56,1445.62,1445.62,0.38,0.06,0.56,1.75,1.75,,0.94,0.0,0.19,0.56,0.06,0.25,4549.56,0.12,0.0,0.38,0.19,0.38,0.12,1.12,0.06,0.0,0.06,0.06,0.19,1341.71,5,1730.56,1731.21,0.25,0.0,0.0,0.0,1.06,0.25,0.0,1.06,0.62,0.12,2.62,0.0,0.12,0.0,1.56,0.0,0.0,0.25,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Shen MIDDLE,3.02,0.5,5.22,358.64,589.69,0.0,0.0,20.0,80.0,0.0,12.5,0.0,0.0,19267.38,12.5,0.75,0.0,0.0,0.0,1.94,2.38,3.88,2.38,3.88,0.0,62.5,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.75,0.0,0.0,6.25
98,Shen,TOP,203,4.32,4.66,4.66,9.24,0.48,13.56,93,0.19,635.68,18554.19,95817.02,7752.62,35729.99,9797.45,52022.96,1003.32,8063.19,3.78,35.45,317.34,18.48,0.24,31580.8,10689.83,19042.09,1847.92,44625.62,0.01,0.06,5.67,0.28,3377.32,7.49,1.03,2329.53,2337.49,0.0,623.33,142.33,119.03,21.05,36.62,5.42,182.13,2.26,27.82,0.0,0.0,5.48,0.66,10.14,0.0,0.77,0.56,0.02,0.61,0.0,0.0,0.0,1.25,0.03,0.23,0.09,0.12,21,0.08,0.08,4.75,14750.55,15.1,10076.64,351.96,9421.81,4.32,113.98,1.36,157.12,57.3,10.23,1.96,19.21,6062.7,1.29,0.0,0.0,0.0,0.0,0.07,0.14,,,0.08,0.2,15.57,0.54,0.0,6.93,8.26,0.55,0.52,0.5,0.03,1.31,1.49,0.65,0.0,0.63,1665.3,0.38,0.47,1.89,0.05,0.01,0.76,4.9,0.96,0.55,6.16,826.99,28.57,0.01,0.14,27.85,1.01,1811.4,1811.4,0.57,0.02,0.66,1.54,1.54,1.29,1.13,0.02,0.05,0.35,0.06,0.28,4387.54,0.0,0.0,0.24,0.03,0.35,0.12,0.95,0.01,0.01,0.01,0.0,0.03,1323.56,54,1711.4,1712.01,0.21,0.0,0.0,0.0,1.12,0.21,0.0,1.04,0.48,0.02,2.24,0.0,0.05,0.01,1.32,0.01,0.0,0.11,0.0,0.0,0.0,TOP,TOP,SOLO,TOP,Shen TOP,2.91,0.46,5.55,353.28,650.49,3.7,1.85,9.26,85.19,3.45,9.36,0.49,0.0,2986.55,10.34,0.04,0.03,0.03,0.0,0.15,0.22,0.17,0.23,0.19,0.04,38.92,0.0,1.97,3.94,2.46,0.0,0.0,0.0,0.14,0.0,0.0,0.49
98,Shen,UTILITY,50,3.06,6.5,6.5,12.42,0.56,15.48,24,0.12,410.35,11815.36,28954.88,3733.78,7708.06,6808.4,15009.66,1272.2,6236.2,2.38,28.9,135.52,16.16,0.2,28521.2,11458.66,15579.4,1482.18,30493.36,0.0,0.02,4.18,0.02,2398.54,155.34,1.42,2456.68,2612.6,0.6,504.78,169.42,62.62,17.66,32.3,5.1,117.68,3.76,43.62,0.0,0.0,7.26,1.56,13.08,0.0,0.44,0.34,0.0,0.58,0.0,0.0,0.0,0.24,0.02,0.12,0.34,0.24,4,0.22,0.16,6.6,10213.64,12.48,8253.28,293.2,7666.9,3.06,115.66,1.44,33.54,16.3,11.56,4.92,21.26,0.0,0.88,0.0,0.0,0.02,0.0,0.0,0.12,,,0.1,0.18,61.08,2.07,0.07,24.38,27.14,0.56,2.44,0.59,0.02,6.38,6.82,3.6,0.22,2.62,1751.48,0.32,0.42,1.82,0.02,0.0,0.9,5.58,0.88,0.54,5.6,844.54,27.92,0.02,0.2,18.01,1.66,907.66,907.66,1.02,0.08,0.32,1.34,1.34,,1.2,0.02,0.04,0.44,0.06,0.22,4382.36,0.02,0.0,0.16,0.08,0.92,0.26,1.4,0.0,0.0,0.0,0.0,0.0,873.87,30,1702.3,1702.98,0.16,0.0,0.0,0.0,1.02,0.16,0.0,0.68,0.2,0.0,1.32,0.0,0.2,0.0,0.5,0.06,0.0,0.16,0.0,0.0,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Shen UTILITY,2.38,0.48,1.21,290.9,416.45,23.33,13.33,10.0,53.33,0.0,2.0,56.0,12.0,0.0,8.0,0.44,0.12,0.0,0.04,0.48,0.88,0.76,0.84,0.8,0.04,40.0,0.0,2.0,10.0,4.0,0.0,0.12,0.0,0.76,0.0,0.0,2.0
99,Lux,BOTTOM,125,5.49,4.66,4.65,7.78,0.49,13.27,59,0.22,709.3,20022.64,127857.97,18063.27,114155.8,1260.49,10721.14,697.94,2980.08,0.0,37.57,416.03,17.49,0.12,13873.96,5269.54,7991.37,612.1,9504.33,0.0,0.06,1.03,0.0,954.95,27.85,1.01,2241.14,2269.5,0.0,571.23,127.54,53.06,26.55,159.14,15.75,254.5,0.82,18.39,3.74,25.37,5.66,1.82,10.57,0.0,1.3,0.94,0.02,0.49,0.0,0.0,0.1,0.71,0.04,0.04,0.24,0.18,17,0.16,0.07,4.99,12390.78,13.68,10440.99,393.42,9562.0,5.49,151.08,1.51,179.73,56.58,17.88,3.33,19.3,9873.53,0.8,0.03,0.0,0.02,0.0,0.02,0.01,,,0.07,0.19,15.15,0.56,0.29,4.9,8.76,0.16,0.84,0.48,0.0,1.73,1.76,0.94,0.0,0.93,1672.23,0.3,0.39,1.61,0.01,0.0,0.7,5.14,0.8,0.54,5.14,825.71,26.34,0.0,0.12,28.75,1.39,2969.94,2969.94,1.75,0.14,1.06,2.06,2.06,1.0,0.88,0.0,0.14,0.4,0.06,0.2,5375.39,0.0,0.0,0.26,0.06,0.7,0.1,0.38,0.02,0.04,0.01,0.01,0.01,1057.79,66,1579.78,1580.35,0.46,0.03,0.0,0.0,1.26,0.5,0.03,1.26,0.66,0.06,2.9,0.0,0.01,0.0,0.77,0.01,0.0,0.22,0.02,0.0,0.03,BOTTOM,BOTTOM,CARRY,BOTTOM,Lux BOTTOM,2.85,0.47,6.86,396.55,760.46,10.61,13.64,12.12,63.64,13.6,28.0,0.8,0.0,7898.82,13.6,0.13,0.07,0.06,0.0,0.19,0.37,0.27,0.31,0.39,0.02,48.8,0.8,8.0,12.0,4.8,1.6,0.0,0.02,0.3,0.02,0.0,0.8
